experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,spearman_de_sigma
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4732805332805299
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5738302898302858
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4674519234519201
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5498434298434258
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4554578874578842
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4700304740304706
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4651187251187218
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.49759856959856597
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.450187902187899
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4771917691917658
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4577077217077184
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5735680655680615
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4726234126234092
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.5400974040974001
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.5521333081333041
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4527731127731095
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4360193320193289
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.49220624420624065
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.567058815058811
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.4536406896406864
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5644564084564044
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5582442902442862
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.5161406041406005
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5266313986313949
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.48337917937917585
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.46140821340821003
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.5575739935739896
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5622083862083822
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.5689208809208768
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5121358521358483
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.46266437466437127
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5279095199095161
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5396092796092757
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5462194982194942
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.48606675006674654
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4554738834738802
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.48606675006674654
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.37673503673503406
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.47849847449847105
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.4554738834738802
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.46937449337449005
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4554738834738802
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.47849847449847105
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.48606675006674654
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.35744296544296283
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.35744296544296283
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.37673503673503406
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.46937449337449005
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.48606675006674654
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.37673503673503406
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.4554738834738802
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.35744296544296283
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.47849847449847105
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4554738834738802
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.35744296544296283
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.37673503673503406
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.46937449337449005
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.47849847449847105
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.48606675006674654
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.35744296544296283
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.46937449337449005
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.46937449337449005
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.46937449337449005
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.46937449337449005
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4554738834738802
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.47849847449847105
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.47849847449847105
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.47849847449847105
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.35744296544296283
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4554738834738802
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.46937449337449005
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.47849847449847105
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.35744296544296283
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.4554738834738802
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.37673503673503406
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.48606675006674654
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.47849847449847105
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.35744296544296283
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.35744296544296283
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.48606675006674654
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.37673503673503406
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.4554738834738802
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.46937449337449005
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.37673503673503406
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.37673503673503406
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.48606675006674654
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.37673503673503406
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.48606675006674654
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.6539254739254693
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.6141045501045458
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.5963675843675801
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.5906548466548425
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.6616135456135409
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5638556758556718
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.6067197907197863
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.6183380223380179
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.611465135465131
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.5785351825351783
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.627542247542243
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.6454210534210488
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.6709178389178342
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.632426420426416
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.6367469407469362
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.6511878991878945
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5828765108765067
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,0.6289594249594204
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.6147667227667184
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.6223565383565339
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5457476217476178
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.6256993696993652
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5906555186555145
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,0.5552674352674312
